ufn,fish_species,stom_proc_date,microscope_hours,stom_weight_full,stom_weight_empty,food_weight_raw,food_weight_corr,fullness_cat,fullness_mean,kingdom,phylum,subphylum,class,subclass,order,suborder,infraorder,family,genus,species,life_stage,sex,count,length_max,length_min,length_avg,digestion_state,prey_weight_raw,prey_weight_corr,size_class,subsample,comment
U5475,Pink,2019-08-22,1,453.6,413.8,6.9,10.626,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,,,,,,6,2,1.5,1.75,3,3.5,5.39,2 to 5,N,
U5475,Pink,2019-08-22,1,453.6,413.8,6.9,10.626,0-25%,12.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Euphausiacea,,,Euphausiidae,,,Furcilia,,1,0.4,0.4,0.4,3,0.1,0.154,<1,N,
U5474,Pink,2019-08-22,1.5,601.8,528.7,13.6,20.944,0-25%,12.5,Animalia,Arthropoda,Crustacea,Branchiopoda,Diplostraca,Onychopoda,,,Podonidae,Pseudevadne,tergestina,,,1,0.7,0.7,0.7,1,0.1,0.154,<1,N,
U5474,Pink,2019-08-22,1.5,601.8,528.7,13.6,20.944,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,Calanidae,Calanus,marshallae,,,3,3.4,3.2,3.3,1,2.5,3.85,2 to 5,N,
U5474,Pink,2019-08-22,1.5,601.8,528.7,13.6,20.944,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,Calanidae,Calanus,pacificus,,,1,2.7,2.7,2.7,1,0.5,0.77,2 to 5,N,
U5474,Pink,2019-08-22,1.5,601.8,528.7,13.6,20.944,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,Pseudocalananidae,Pseudocalanus,,,,6,1.8,1.2,1.5,1,0.6,0.924,1 to 2,N,
U5474,Pink,2019-08-22,1.5,601.8,528.7,13.6,20.944,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,Acartiidae,Acartia,longiremis,,,1,1.3,1.3,1.3,1,0.1,0.154,1 to 2,N,
U5474,Pink,2019-08-22,1.5,601.8,528.7,13.6,20.944,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,Calanidae,Mesocalanus,tenuicornis,,,1,2,2,2,1,0.1,0.154,2 to 5,N,
U5474,Pink,2019-08-22,1.5,601.8,528.7,13.6,20.944,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,,,,,,3,1.5,1,1.25,3,0.5,0.77,2 to 5,N,
U5474,Pink,2019-08-22,1.5,601.8,528.7,13.6,20.944,0-25%,12.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Decapoda,Pleocyemata,Brachyura,,,,Zoea,,1,2.2,2.2,2.2,3,0.1,0.154,2 to 5,N,
U5474,Pink,2019-08-22,1.5,601.8,528.7,13.6,20.944,0-25%,12.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Euphausiacea,,,Euphausiidae,,,Furcilia,,10,3.1,2,2.55,1,2.2,3.388,2 to 5,N,
U5474,Pink,2019-08-22,1.5,601.8,528.7,13.6,20.944,0-25%,12.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Euphausiacea,,,Euphausiidae,,,Furcilia,,5,3,3,3,2,1.1,1.694,2 to 5,N,
U5474,Pink,2019-08-22,1.5,601.8,528.7,13.6,20.944,0-25%,12.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Euphausiacea,,,Euphausiidae,,,Furcilia,,15,0.4,0.3,0.35,3,0.5,0.77,<1,N,
U5474,Pink,2019-08-22,1.5,601.8,528.7,13.6,20.944,0-25%,12.5,Animalia,Cnidaria,,,,,,,,,,,,1,6,6,6,3,5.6,8.624,5 to 10,N,
U5473,Pink,2019-08-22,1,462.2,367.6,49,75.46,0-25%,12.5,Animalia,Chaetognatha,,Sagittoidea,,Phragmophora,,,Eukrohniidae,Eukrohnia,hamata,,,1,15,15,15,1,3.2,4.928,>10,N,
U5473,Pink,2019-08-22,1,462.2,367.6,49,75.46,0-25%,12.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Euphausiacea,,,Euphausiidae,,,Egg,,5,0.4,0.3,0.35,1,0.1,0.154,<1,N,
U5473,Pink,2019-08-22,1,462.2,367.6,49,75.46,0-25%,12.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Euphausiacea,,,Euphausiidae,,,Furcilia,,2,0.4,0.3,0.35,3,0.1,0.154,<1,N,
U5473,Pink,2019-08-22,1,462.2,367.6,49,75.46,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Thecostraca,Sessilia,Balanomorpha,,Balanidae,Balanus,glandula,Cyprid,,1,0.7,0.7,0.7,1,0.1,0.154,<1,N,
U5473,Pink,2019-08-22,1,462.2,367.6,49,75.46,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,Calanidae,Calanus,marshallae,,,14,4.2,3.2,3.7,1,20.6,31.724,2 to 5,N,
U5473,Pink,2019-08-22,1,462.2,367.6,49,75.46,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,Calanidae,Calanus,marshallae,,,8,3.6,3.2,3.4,2,9.3,14.322,2 to 5,N,
U5473,Pink,2019-08-22,1,462.2,367.6,49,75.46,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,Calanidae,Calanus,pacificus,,,5,3,2.5,2.75,1,3.5,5.39,2 to 5,N,
U5473,Pink,2019-08-22,1,462.2,367.6,49,75.46,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,Calanidae,Mesocalanus,tenuicornis,,,1,2.2,2.2,2.2,1,0.5,0.77,2 to 5,N,
U5473,Pink,2019-08-22,1,462.2,367.6,49,75.46,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,Pseudocalananidae,Pseudocalanus,,,,1,1.5,1.5,1.5,1,0.1,0.154,1 to 2,N,
U5473,Pink,2019-08-22,1,462.2,367.6,49,75.46,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,,,,,,12,2.7,2,2.35,2,9.1,14.014,2 to 5,N,
U5473,Pink,2019-08-22,1,462.2,367.6,49,75.46,0-25%,12.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Euphausiacea,,,Euphausiidae,,,Furcilia,,1,4,4,4,2,0.5,0.77,2 to 5,N,
U5472,Pink,2019-08-22,1.5,327.5,285.3,18.5,28.49,0-25%,12.5,Animalia,Arthropoda,Hexapoda,Insecta,,Diptera,,,,,,,,1,1,1,1,3,0.2,0.308,1 to 2,N,
U5472,Pink,2019-08-22,1.5,327.5,285.3,18.5,28.49,0-25%,12.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Decapoda,Pleocyemata,Brachyura,Cancridae,Cancer,,Megalopa,,1,2.5,2,2.25,2,1.3,2.002,2 to 5,N,
U5472,Pink,2019-08-22,1.5,327.5,285.3,18.5,28.49,0-25%,12.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Euphausiacea,,,Euphausiidae,,,Furcilia,,1,2.8,2.8,2.8,1,0.1,0.154,2 to 5,N,
U5472,Pink,2019-08-22,1.5,327.5,285.3,18.5,28.49,0-25%,12.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Euphausiacea,,,Euphausiidae,,,Furcilia,,8,1.7,0.3,1,3,0.4,0.616,1 to 2,N,
U5472,Pink,2019-08-22,1.5,327.5,285.3,18.5,28.49,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,Calanidae,Calanus,marshallae,,,4,3.7,3.2,3.45,1,4.2,6.468,2 to 5,N,
U5472,Pink,2019-08-22,1.5,327.5,285.3,18.5,28.49,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,Calanidae,Calanus,marshallae,,,6,3.3,3.2,3.25,2,3.4,5.236,2 to 5,N,
U5472,Pink,2019-08-22,1.5,327.5,285.3,18.5,28.49,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,Calanidae,Calanus,pacificus,,,1,2.6,2.6,2.6,1,0.4,0.616,2 to 5,N,
U5472,Pink,2019-08-22,1.5,327.5,285.3,18.5,28.49,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,Pontellidae,Epilabidocera,longipedata,,M,1,2.7,2.7,2.7,1,0.6,0.924,2 to 5,N,
U5472,Pink,2019-08-22,1.5,327.5,285.3,18.5,28.49,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,Aetideidae,Aetideus,divergens,,,7,2,1.6,1.8,1,2.1,3.234,1 to 2,N,
U5472,Pink,2019-08-22,1.5,327.5,285.3,18.5,28.49,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,Aetideidae,Aetideus,divergens,,,5,1.6,1.4,1.5,2,0.6,0.924,1 to 2,N,
U5472,Pink,2019-08-22,1.5,327.5,285.3,18.5,28.49,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,Pseudocalananidae,Pseudocalanus,,,,1,1.9,1.9,1.9,1,0.1,0.154,1 to 2,N,
U5472,Pink,2019-08-22,1.5,327.5,285.3,18.5,28.49,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,Pseudocalananidae,Pseudocalanus,,,,13,1.6,1,1.3,2,0.7,1.078,1 to 2,N,
U5472,Pink,2019-08-22,1.5,327.5,285.3,18.5,28.49,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,,,,,,15,2,1,1.5,3,4.2,6.468,2 to 5,N,
U5472,Pink,2019-08-22,1.5,327.5,285.3,18.5,28.49,0-25%,12.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Euphausiacea,,,Euphausiidae,,,Egg,,1,0.4,0.4,0.4,1,0.1,0.154,<1,N,
U5472,Pink,2019-08-22,1.5,327.5,285.3,18.5,28.49,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,Centropagidae,Centropages,abdominalis,,M,1,1.5,1.5,1.5,1,0.1,0.154,1 to 2,N,
U5471,Pink,2019-08-22,7,487.3,207.5,275.6,424.424,50-75%,62.5,Animalia,Arthropoda,Hexapoda,Insecta,,Diptera,,,,,,,,1,2.7,2.7,2.7,3,0.2,0.308,2 to 5,N,
U5471,Pink,2019-08-22,7,487.3,207.5,275.6,424.424,50-75%,62.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Euphausiacea,,,Euphausiidae,,,Nauplii,,2,0.6,0.6,0.6,1,0.1,0.154,<1,N,
U5471,Pink,2019-08-22,7,487.3,207.5,275.6,424.424,50-75%,62.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Euphausiacea,,,Euphausiidae,,,Calyptopis,,3,2.2,2.2,2.2,1,0.5,0.77,2 to 5,N,
U5471,Pink,2019-08-22,7,487.3,207.5,275.6,424.424,50-75%,62.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Euphausiacea,,,Euphausiidae,,,Calyptopis,,2,1.8,1.8,1.8,1,0.1,0.154,1 to 2,N,
U5471,Pink,2019-08-22,7,487.3,207.5,275.6,424.424,50-75%,62.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Euphausiacea,,,Euphausiidae,,,Calyptopis,,1,1,1,1,2,0.1,0.154,<1,N,
U5471,Pink,2019-08-22,7,487.3,207.5,275.6,424.424,50-75%,62.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Euphausiacea,,,Euphausiidae,,,Furcilia,,176,4.2,2.5,3.35,1,34,52.36,2 to 5,N,
U5471,Pink,2019-08-22,7,487.3,207.5,275.6,424.424,50-75%,62.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Euphausiacea,,,Euphausiidae,,,Furcilia,,259,2.5,2,2.25,2,55.1,84.854,2 to 5,N,
U5471,Pink,2019-08-22,7,487.3,207.5,275.6,424.424,50-75%,62.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Euphausiacea,,,Euphausiidae,,,Furcilia,,109,0.4,0.2,0.3,3,2.3,3.542,<1,N,
U5471,Pink,2019-08-22,7,487.3,207.5,275.6,424.424,50-75%,62.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,Calanidae,Calanus,marshallae,,,65,3.9,3.2,3.55,1,74.1,114.114,2 to 5,N,
U5471,Pink,2019-08-22,7,487.3,207.5,275.6,424.424,50-75%,62.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,Calanidae,Calanus,marshallae,,,36,3.5,3.2,3.35,2,27.3,42.042,2 to 5,N,
U5471,Pink,2019-08-22,7,487.3,207.5,275.6,424.424,50-75%,62.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,Calanidae,Calanus,pacificus,,,21,3,2.5,2.75,1,10.6,16.324,2 to 5,N,
U5471,Pink,2019-08-22,7,487.3,207.5,275.6,424.424,50-75%,62.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,Calanidae,Calanus,pacificus,,,25,3,2.5,2.75,2,7.9,12.166,2 to 5,N,
U5471,Pink,2019-08-22,7,487.3,207.5,275.6,424.424,50-75%,62.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,Pontellidae,Epilabidocera,longipedata,,,2,4.2,4.1,4.15,1,2.6,4.004,2 to 5,N,
U5471,Pink,2019-08-22,7,487.3,207.5,275.6,424.424,50-75%,62.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,Pseudocalananidae,Pseudocalanus,,,,31,1.8,1.2,1.5,1,2,3.08,1 to 2,N,
U5471,Pink,2019-08-22,7,487.3,207.5,275.6,424.424,50-75%,62.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,Pseudocalananidae,Pseudocalanus,,,,34,1.7,1,1.35,2,1.8,2.772,1 to 2,N,
U5471,Pink,2019-08-22,7,487.3,207.5,275.6,424.424,50-75%,62.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,Centropagidae,Centropages,abdominalis,,,9,1.9,1.5,1.7,1,0.7,1.078,1 to 2,N,
U5471,Pink,2019-08-22,7,487.3,207.5,275.6,424.424,50-75%,62.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,Tortanidae,Tortanus,discaudatus,,M,1,1.8,1.8,1.8,1,0.1,0.154,1 to 2,N,
U5471,Pink,2019-08-22,7,487.3,207.5,275.6,424.424,50-75%,62.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,Centropagidae,Centropages,abdominalis,,M,5,1.8,1.5,1.65,2,0.1,0.154,1 to 2,N,
U5471,Pink,2019-08-22,7,487.3,207.5,275.6,424.424,50-75%,62.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,Tortanidae,Tortanus,discaudatus,,,2,2.1,1.8,1.95,2,0.2,0.308,1 to 2,N,
U5471,Pink,2019-08-22,7,487.3,207.5,275.6,424.424,50-75%,62.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,,,,,,26,2.5,2,2.25,3,17.9,27.566,2 to 5,N,
U5471,Pink,2019-08-22,7,487.3,207.5,275.6,424.424,50-75%,62.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Harpacticoida,,,Harpacticidae,Harpacticus,,,,2,1.2,1,1.1,1,0.1,0.154,1 to 2,N,
U5471,Pink,2019-08-22,7,487.3,207.5,275.6,424.424,50-75%,62.5,,,,,,,,,,Goop,,,,1,1,0.5,0.75,4,10.4,16.016,<1,N,
U5449,Chum,2019-08-26,2,432.9,294.4,75.6,116.424,0-25%,12.5,Animalia,Platyhelminthes,Rhabditophora,Trematoda,,,,,,,,Parasite,,1,1.2,1.2,1.2,0,0.1,0.154,1 to 2,N,
U5449,Chum,2019-08-26,2,432.9,294.4,75.6,116.424,0-25%,12.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Euphausiacea,,,Euphausiidae,,,Furcilia,,1,3.4,3.4,3.4,1,0.2,0.308,2 to 5,N,
U5449,Chum,2019-08-26,2,432.9,294.4,75.6,116.424,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,Calanidae,Calanus,marshallae,,,21,4.2,3.2,3.7,1,30.9,47.586,2 to 5,N,
U5449,Chum,2019-08-26,2,432.9,294.4,75.6,116.424,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,Calanidae,Calanus,pacificus,,,4,3,2.5,2.75,1,2.1,3.234,2 to 5,N,
U5449,Chum,2019-08-26,2,432.9,294.4,75.6,116.424,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,Pseudocalananidae,Pseudocalanus,,,,1,1.6,1.6,1.6,1,0.1,0.154,1 to 2,N,
U5449,Chum,2019-08-26,2,432.9,294.4,75.6,116.424,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,Centropagidae,Centropages,abdominalis,,F,1,2,2,2,1,0.1,0.154,1 to 2,N,
U5449,Chum,2019-08-26,2,432.9,294.4,75.6,116.424,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,Acartiidae,Acartia,longiremis,,,2,1.3,1.3,1.3,1,0.1,0.154,1 to 2,N,
U5449,Chum,2019-08-26,2,432.9,294.4,75.6,116.424,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,,,,,,5,1,1,1,2,0.2,0.308,1 to 2,N,
U5449,Chum,2019-08-26,2,432.9,294.4,75.6,116.424,0-25%,12.5,Animalia,Cnidaria,,,,,,,,,,,,1,4.5,4.5,4.5,3,78.8,121.352,2 to 5,N,
U5448,Chum,2019-08-26,2,1028.8,767.9,206.7,318.318,25-50%,37.5,Animalia,Nematoda,,,,,,,,,,,,1,7,7,7,0,0.3,0.462,5 to 10,N,
U5448,Chum,2019-08-26,2,1028.8,767.9,206.7,318.318,25-50%,37.5,Animalia,Platyhelminthes,Rhabditophora,Trematoda,,,,,,,,Parasite,,2,0.9,0.8,0.85,0,0.1,0.154,<1,N,
U5448,Chum,2019-08-26,2,1028.8,767.9,206.7,318.318,25-50%,37.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Amphipoda,Hyperiidea,Physocephalata,Hyperiidae,Hyperoche,medusarum,,,1,3.6,3.6,3.6,1,2.2,3.388,2 to 5,N,
U5448,Chum,2019-08-26,2,1028.8,767.9,206.7,318.318,25-50%,37.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Amphipoda,Hyperiidea,Physocephalata,Hyperiidae,,,,,2,4.7,4.4,4.55,2,4,6.16,2 to 5,N,
U5448,Chum,2019-08-26,2,1028.8,767.9,206.7,318.318,25-50%,37.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Amphipoda,Hyperiidea,Physocephalata,Hyperiidae,,,,,1,2.5,2.5,2.5,3,0.2,0.308,2 to 5,N,
U5448,Chum,2019-08-26,2,1028.8,767.9,206.7,318.318,25-50%,37.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Decapoda,Pleocyemata,Brachyura,,,,Megalopa,,2,2,1.9,1.95,2,1,1.54,1 to 2,N,
U5448,Chum,2019-08-26,2,1028.8,767.9,206.7,318.318,25-50%,37.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Euphausiacea,,,Euphausiidae,,,Egg,,1,0.3,0.3,0.3,1,0.1,0.154,<1,N,
U5448,Chum,2019-08-26,2,1028.8,767.9,206.7,318.318,25-50%,37.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Euphausiacea,,,Euphausiidae,,,,,1,7,7,7,3,29.7,45.738,5 to 10,N,
U5448,Chum,2019-08-26,2,1028.8,767.9,206.7,318.318,25-50%,37.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Thecostraca,Sessilia,Balanomorpha,,Balanidae,Balanus,crenatus,Cyprid,,1,0.9,0.9,0.9,1,0.1,0.154,<1,N,
U5448,Chum,2019-08-26,2,1028.8,767.9,206.7,318.318,25-50%,37.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,Calanidae,Calanus,pacificus,,,1,3,3,3,1,0.8,1.232,2 to 5,N,
U5448,Chum,2019-08-26,2,1028.8,767.9,206.7,318.318,25-50%,37.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,Acartiidae,Acartia,longiremis,,,1,1.3,1.3,1.3,1,0.1,0.154,1 to 2,N,
U5448,Chum,2019-08-26,2,1028.8,767.9,206.7,318.318,25-50%,37.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,Pseudocalananidae,Pseudocalanus,,,,1,1.7,1.7,1.7,1,0.1,0.154,1 to 2,N,
U5448,Chum,2019-08-26,2,1028.8,767.9,206.7,318.318,25-50%,37.5,Animalia,Chordata,Verbrata,Actinopterygii,,,,,,,,Larvae,,1,1,1,1,3,0.6,0.924,1 to 2,N,
U5448,Chum,2019-08-26,2,1028.8,767.9,206.7,318.318,25-50%,37.5,Animalia,Cnidaria,,,,,,,,,,,,1,13.7,13.7,13.7,3,190.7,293.678,>10,N,
U5447,Chum,2019-08-27,1,777.5,538.7,147.5,227.15,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,Acartiidae,Acartia,longiremis,,,1,1.3,1.3,1.3,1,0.1,0.154,1 to 2,N,
U5447,Chum,2019-08-27,1,777.5,538.7,147.5,227.15,0-25%,12.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Amphipoda,Hyperiidea,Physocephalata,Hyperiidae,,,,,1,1.5,1.5,1.5,2,0.1,0.154,1 to 2,N,
U5447,Chum,2019-08-27,1,777.5,538.7,147.5,227.15,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,Centropagidae,Centropages,abdominalis,,M,1,1.5,1.5,1.5,1,0.1,0.154,1 to 2,N,
U5447,Chum,2019-08-27,1,777.5,538.7,147.5,227.15,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,Acartiidae,Acartia,,,,3,1,0.8,0.9,2,0.1,0.154,<1,N,
U5447,Chum,2019-08-27,1,777.5,538.7,147.5,227.15,0-25%,12.5,Animalia,Cnidaria,,,,,,,,,,,,1,11,11,11,3,153.1,235.774,>10,N,
U5446,Chum,2019-08-27,1,743.2,562,125.9,193.886,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,Pseudocalananidae,Pseudocalanus,,,,1,1.4,1.4,1.4,1,0.1,0.154,1 to 2,N,
U5446,Chum,2019-08-27,1,743.2,562,125.9,193.886,0-25%,12.5,Animalia,Chaetognatha,,Sagittoidea,,Phragmophora,,,Eukrohniidae,Eukrohnia,hamata,,,4,16,10.5,13.25,1,21.6,33.264,>10,N,
U5446,Chum,2019-08-27,1,743.2,562,125.9,193.886,0-25%,12.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Amphipoda,Hyperiidea,Physocephalata,Hyperiidae,Themisto,pacifica,,,1,1.7,1.7,1.7,1,0.3,0.462,1 to 2,N,
U5446,Chum,2019-08-27,1,743.2,562,125.9,193.886,0-25%,12.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Amphipoda,Hyperiidea,Physocephalata,Hyperiidae,,,,,1,2,2,2,2,0.1,0.154,1 to 2,N,
U5446,Chum,2019-08-27,1,743.2,562,125.9,193.886,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,Acartiidae,Acartia,longiremis,,,5,1.3,1.1,1.2,1,0.1,0.154,1 to 2,N,
U5446,Chum,2019-08-27,1,743.2,562,125.9,193.886,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,Acartiidae,Acartia,,,,5,1,0.8,0.9,2,0.1,0.154,<1,N,
U5446,Chum,2019-08-27,1,743.2,562,125.9,193.886,0-25%,12.5,Animalia,Cnidaria,,,,,,,,,,,,1,15,15,15,3,135.9,209.286,>10,N,
U5445,Chum,2019-08-27,1,525.3,359.5,131.3,202.202,25-50%,37.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,Acartiidae,Acartia,longiremis,,,2,1.3,1.3,1.3,1,0.2,0.308,1 to 2,N,
U5445,Chum,2019-08-27,1,525.3,359.5,131.3,202.202,25-50%,37.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,Acartiidae,Acartia,,,,2,1,1,1,2,0.1,0.154,<1,N,
U5445,Chum,2019-08-27,1,525.3,359.5,131.3,202.202,25-50%,37.5,Animalia,Cnidaria,,,,,,,,,,,,1,16.5,16.5,16.5,3,139,214.06,>10,N,
U5444,Chum,2019-08-28,1,921.4,740,123.7,190.498,0-25%,12.5,Animalia,Cnidaria,,,,,,,,,,,,1,18,18,18,3,162.6,250.404,>10,N,
U5444,Chum,2019-08-28,1,921.4,740,123.7,190.498,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,Calanidae,Calanus,marshallae,,,4,4,3.5,3.75,1,7.1,10.934,2 to 5,N,
U5444,Chum,2019-08-28,1,921.4,740,123.7,190.498,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,Calanidae,Calanus,marshallae,,,3,3.2,3.2,3.2,2,2.5,3.85,2 to 5,N,
U5444,Chum,2019-08-28,1,921.4,740,123.7,190.498,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,Pseudocalananidae,Pseudocalanus,,,,1,1.6,1.6,1.6,1,0.1,0.154,1 to 2,N,
U5444,Chum,2019-08-28,1,921.4,740,123.7,190.498,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,Acartiidae,Acartia,longiremis,,,2,1.3,1.3,1.3,1,0.1,0.154,1 to 2,N,
U5444,Chum,2019-08-28,1,921.4,740,123.7,190.498,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,Acartiidae,Acartia,,,,5,1,0.8,0.9,2,0.1,0.154,<1,N,
U5443,Chum,2019-08-28,1,893.4,662.5,99.3,152.922,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,Acartiidae,Acartia,longiremis,,,1,1.3,1.3,1.3,1,0.1,0.154,1 to 2,N,
